10795	88	4321	2005	127	11362	0	0	0	0	0	0	0	0	0	0
10860	13	6824	1972	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1974	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1986	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1971	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1977	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1988	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1980	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1968	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1976	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1975	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1967	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1979	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1984	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1969	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1966	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1965	95	12308	134	11797	0	0	0	0	0	0	0	0
10860	13	6824	1978	95	12308	134	11797	0	0	0	0	0	0	0	0
9971	13	5556	2002	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	2003	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	1998	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	1993	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	1995	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	1996	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	2001	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	1997	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	2000	95	11896	98	12173	105	12703	0	0	0	0	0	0
9971	13	5556	1999	95	11896	98	12173	105	12703	0	0	0	0	0	0
308	88	8110	2005	127	11362	0	0	0	0	0	0	0	0	0	0
308	88	8110	2004	127	11362	0	0	0	0	0	0	0	0	0	0
308	88	8110	2010	127	11362	0	0	0	0	0	0	0	0	0	0
10192	88	10895	2011	127	11362	0	0	0	0	0	0	0	0	0	0
10192	88	10895	2012	127	11362	0	0	0	0	0	0	0	0	0	0
10192	88	10895	2013	127	11362	0	0	0	0	0	0	0	0	0	0
3132	13	287	2013	98	12664	105	12656	134	12111	103	12336	95	11347	0	0
3132	13	287	2014	98	12664	105	12656	134	12111	103	12336	95	11347	0	0
3132	13	287	2012	98	12664	105	12656	134	12111	103	12336	95	11347	0	0
3132	13	287	2011	98	12664	105	12656	134	12111	103	12336	95	11347	0	0
3132	13	287	2010	98	12664	105	12656	134	12111	103	12336	95	11347	0	0
3132	13	287	2015	98	12664	105	12656	134	12111	103	12336	95	11347	0	0
4736	13	4237	1998	98	12664	105	11451	134	11852	103	12336	95	11878	0	0
4736	13	4237	1999	98	12664	105	11451	134	11852	103	12336	95	11878	0	0
4736	13	4237	1997	98	12664	105	11451	134	11852	103	12336	95	11878	0	0
4736	13	4237	2001	98	12664	105	11451	134	11852	103	12336	95	11878	0	0
4736	13	4237	2000	98	12664	105	11451	134	11852	103	12336	95	11878	0	0
2496	2	8705	1991	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1992	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1990	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1989	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1988	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1993	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1994	131	11311	108	11552	0	0	0	0	0	0	0	0
2496	2	8705	1995	131	11311	108	11552	0	0	0	0	0	0	0	0
3070	13	4492	2017	98	12664	105	11967	134	12484	103	12336	95	12366	0	0
3070	13	4492	2016	98	12664	105	11967	134	12484	103	12336	95	12366	0	0
3070	13	4492	2015	98	12664	105	11967	134	12484	103	12336	95	12366	0	0
10211	88	6988	1958	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1960	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1953	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1957	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1954	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1956	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1963	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1961	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1955	114	11149	0	0	0	0	0	0	0	0	0	0
10211	88	6988	1959	114	11149	0	0	0	0	0	0	0	0	0	0
5197	9	4111	1986	103	11353	0	0	0	0	0	0	0	0	0	0
5197	9	4111	1965	103	11353	0	0	0	0	0	0	0	0	0	0
5197	9	4111	1999	103	11353	0	0	0	0	0	0	0	0	0	0
5197	9	4111	1989	103	11353	0	0	0	0	0	0	0	0	0	0
5197	9	4111	2000	103	11353	0	0	0	0	0	0	0	0	0	0
5197	9	4111	1967	103	11353	0	0	0	0	0	0	0	0	0	0
5197	9	4111	1997	103	11353	0	0	0	0	0	0	0	0	0	0
